lexeme_id,lemma,category,senses,forms
L527128,പരികർമാവ്,noun,0,16
L526522,പരികർമി,noun,0,14
L553034,പരികൽപ,noun,0,14
L508891,പരികൽപനം,noun,0,14
L463479,പരികൽപിക്കുക,verb,0,4
L556877,പരിഖ,noun,0,14
L518284,പരിഖാതം,noun,0,14
L1127815,പരിഖിന്ന,adjective,0,1
L512343,പരിഖേദം,noun,0,14
L534974,പരിഖ്യാതി,noun,0,14
L528412,പരിഗണന,noun,1,14
L510029,പരിഗണനം,noun,0,14
L459044,പരിഗണിക്കുക,verb,1,4
L1127816,പരിഗണിത,adjective,0,1
L1127817,പരിഗണ്യ,adjective,0,1
L1127818,പരിഗത,adjective,0,1
L508821,പരിഗമം,noun,0,14
L519564,പരിഗമനം,noun,0,14
L1129006,പരിഗൃഹ്യ,adjective,0,0
L564599,പരിഗൃഹ്യ,noun,0,16
L511268,പരിഗ്രഹണം,noun,0,14
L463815,പരിഗ്രഹിക്കുക,verb,0,4
L564716,പരിഗ്രഹിതാ,noun,0,16
L526732,പരിഗ്രഹിതാവ്,noun,0,16
L521859,പരിഗർജനം,noun,0,14
L462637,പരിഗർജിക്കുക,verb,0,4
L510230,പരിഘം,noun,0,14
L509723,പരിഘാതം,noun,0,14
L513640,പരിഘാതനം,noun,0,14
L513734,പരിഘോഷം,noun,0,14
L547101,പരിങ്ങ്,noun,0,14
L559407,പരിങ്ങൽ,noun,0,14
L586685,പരിച,noun,1,1
L458079,പരിച,proper noun,1,17
L413713,പരിചയം,noun,3,19
L503325,പരിചയക്കാരി,noun,0,7
L502953,പരിചയക്കാരൻ,noun,0,18
L459540,പരിചയിക്കുക,verb,0,4
L1561,പരിചരണം,noun,0,18
L459068,പരിചരിക്കുക,verb,0,4
L1520,പരിചര്യ,noun,0,17
L521810,പരിചാരകം,noun,0,14
L503654,പരിചാരകൻ,noun,0,23
L541853,പരിചാരി,noun,0,14
L556975,പരിചാരിക,noun,0,14
L534122,പരിചാരിണി,noun,0,14
L1127819,പരിചാര്യ,adjective,0,1
L677685,പരിചിത,adjective,1,1
L535040,പരിചിതി,noun,0,14
L560453,പരിചിൽ,noun,0,14
L547132,പരിച്,noun,0,14
L548019,പരിച്ഛത്ത്,noun,0,14
L510120,പരിച്ഛദം,noun,0,14
L519502,പരിച്ഛന്ദം,noun,0,14
L538296,പരിച്ഛിത്തി,noun,0,14
L1127820,പരിച്ഛിന്ന,adjective,0,1
L505211,പരിച്ഛേദം,noun,0,14
L462344,പരിച്ഛേദിക്കുക,verb,0,4
L1127821,പരിച്ഛേദ്യ,adjective,0,1
L535310,പരിച്യുതി,noun,0,14
L505733,പരിജനം,noun,0,14
L564846,പരിജന്മാ,noun,0,16
L527064,പരിജന്മാവ്,noun,0,16
L554198,പരിജ്ഞ,noun,0,14
L538603,പരിജ്ഞപ്തി,noun,0,14
L1127822,പരിജ്ഞാത,adjective,0,1
L504742,പരിജ്ഞാനം,noun,0,14
L564933,പരിജ്വാ,noun,0,16
L549901,പരിജ്വാവ്,noun,0,14
L560560,പരിഞ്ഞിൽ,noun,0,14
L547209,പരിഞ്ഞ്,noun,0,14
L1127823,പരിണത,adjective,0,1
L519868,പരിണതം,noun,0,14
L502266,പരിണതബലം,noun,1,1
L543150,പരിണതരവി,noun,0,14
L528563,പരിണതി,noun,0,14
L522054,പരിണമനം,noun,0,14
L459366,പരിണമിക്കുക,verb,0,4
L505698,പരിണയം,noun,0,14
L513233,പരിണയനം,noun,0,14
L463246,പരിണയിക്കുക,verb,0,4
L515547,പരിണഹനം,noun,0,14
L504921,പരിണാമം,noun,0,14
L538642,പരിണാമഗുപ്തി,noun,0,14
L508308,പരിണാമവാദം,noun,0,14
L513438,പരിണായം,noun,0,14
L563100,പരിണിനീഷ,noun,0,14
L555537,പരിണിനീഷിത,noun,0,14
L555571,പരിണീത,noun,0,14
L564722,പരിണേതാ,noun,0,16
L526716,പരിണേതാവ്,noun,0,16
L528783,പരിതഃസ്ഥിതി,noun,0,14
L456156,പരിതഃസ്ഥിതിക ശാസ്ത്രം,noun,1,1
L459765,പരിതപിക്കുക,verb,0,4
L1127824,പരിതപ്ത,adjective,0,1
L538606,പരിതപ്തി,noun,0,14
L504294,പരിതാപം,noun,0,14
L1127825,പരിതുഷ്ട,adjective,0,1
L531188,പരിതുഷ്ടി,noun,0,14
L515984,പരിതോഷണം,noun,0,14
L462704,പരിതോഷിക്കുക,verb,0,4
L1127826,പരിത്യക്ത,adjective,0,1
L459114,പരിത്യജിക്കുക,verb,0,4
L505073,പരിത്യാഗം,noun,0,14
L529982,പരിത്യാഗി,noun,0,14
L1127827,പരിത്യാജ്യ,adjective,0,1
L1127828,പരിത്രസ്ത,adjective,0,1
L504558,പരിത്രാണം,noun,0,14
L564699,പരിത്രാതാ,noun,0,16
L526722,പരിത്രാതാവ്,noun,0,16
L514616,പരിതർപ്പണം,noun,0,14
L519561,പരിദാഹം,noun,0,14
L510982,പരിദേവം,noun,0,14
L505416,പരിദേവനം,noun,0,14
L512844,പരിദേവിതം,noun,0,14
L513782,പരിധാനം,noun,0,14
L522690,പരിധാനീയം,noun,0,14
L520994,പരിധായം,noun,0,14
L528967,പരിധി,noun,0,14
L1127829,പരിധൃത,adjective,0,1
L552353,പരിധേയ,noun,0,14
L512621,പരിധർഷണം,noun,0,14
L508796,പരിനിർവാണം,noun,0,14
L1127830,പരിപക്വ,adjective,0,1
L506865,പരിപണം,noun,0,14
L513562,പരിപണനം,noun,0,14
L509845,പരിപതനം,noun,0,14
L463577,പരിപതിക്കുക,verb,0,4
L538763,പരിപന്ഥി,noun,0,14
L521304,പരിപന്ഥിത്വം,noun,0,14
L516158,പരിപവനം,noun,0,14
L507332,പരിപാകം,noun,0,14
L529731,പരിപാകി,noun,0,14
L539481,പരിപാകിനി,noun,0,14
L528649,പരിപാടി,noun,1,14
L515100,പരിപാതം,noun,0,14
L1127831,പരിപാലക,adjective,0,1
L413802,പരിപാലനം,noun,1,15
L458895,പരിപാലിക്കുക,verb,0,4
L516127,പരിപിഷ്ടകം,noun,0,14
L554707,പരിപീഡ,noun,0,14
L520170,പരിപീഡനം,noun,0,14
L1127832,പരിപീഡിത,adjective,0,1
L1127833,പരിപീത,adjective,0,1
L521944,പരിപീതകം,noun,0,14
L1127834,പരിപൂരിത,adjective,0,1
L555117,പരിപൂർണത,noun,0,14
L562917,പരിപൂർണദശ,noun,0,14
L528874,പരിപൂർത്തി,noun,0,14
L510012,പരിപേലം,noun,0,14
L515363,പരിപേലവം,noun,0,14
L509805,പരിപോടം,noun,0,14
L514236,പരിപോടകം,noun,0,14
L458560,പരിപ്പുകറി,noun,1,1
L485918,പരിപ്പുവട,noun,1,1
L479854,പരിപ്പ്,noun,3,18
L514718,പരിപ്രേക്ഷണം,noun,0,14
L505381,പരിപ്രേക്ഷ്യം,noun,0,14
L515569,പരിപ്രേഷണം,noun,0,14
L516792,പരിപ്ലവം,noun,0,14
L1129007,പരിപ്ലുത,adjective,0,0
L555624,പരിപ്ലുത,noun,0,14
L517731,പരിപ്ലുതം,noun,0,14
L1127835,പരിപ്ലുഷ്ട,adjective,0,1
L514216,പരിബന്ധനം,noun,0,14
L522352,പരിബർഹം,noun,0,14
L511599,പരിബർഹണം,noun,0,14
L504108,പരിഭവം,noun,0,14
L464046,പരിഭവിക്കുക,verb,0,4
L552846,പരിഭാവന,noun,0,14
L520051,പരിഭാവനം,noun,0,14
L563071,പരിഭാഷ,noun,2,14
L506156,പരിഭാഷണം,noun,0,14
L1127836,പരിഭാഷിത,adjective,0,1
L1127837,പരിഭുഗ്ന,adjective,0,1
L1127838,പരിഭൂത,adjective,0,1
L535489,പരിഭൂതി,noun,0,14
L520118,പരിഭൂഷണം,noun,0,14
L1127839,പരിഭൂഷിത,adjective,0,1
L564725,പരിഭോക്താ,noun,0,16
L526745,പരിഭോക്താവ്,noun,0,16
L516752,പരിഭോഗം,noun,0,14
L509219,പരിഭ്രംശം,noun,0,14
L413465,പരിഭ്രമം,noun,0,15
L508329,പരിഭ്രമണം,noun,0,14
L458381,പരിഭ്രമിക്കുക,verb,0,4
L1127840,പരിഭ്രഷ്ട,adjective,0,1
L538564,പരിഭ്രാന്തി,noun,0,14
L521615,പരിഭ്രാമണം,noun,0,14
L552537,പരിമ,noun,0,14
L1127841,പരിമഗ്ന,adjective,0,1
L505154,പരിമളം,noun,0,14
L539106,പരിമളഗന്ധി,noun,0,14
L463393,പരിമളിക്കുക,verb,0,4
L413795,പരിമാണം,noun,2,15
L462948,പരിമാറുക,verb,0,4
L509176,പരിമാറ്റം,noun,0,14
L510847,പരിമാർഗം,noun,0,14
L515560,പരിമാർഗണം,noun,0,14
L517520,പരിമാർജനം,noun,0,14
L526624,പരിമി,noun,0,14
L1127842,പരിമിത,adjective,0,1
L528789,പരിമിതി,noun,0,14
L1127843,പരിമിളിത,adjective,0,1
L537713,പരിമുക്തി,noun,0,14
L1127844,പരിമൃജ്യ,adjective,0,1
L527570,പരിമ്ലായി,noun,0,15
L510715,പരിമർദം,noun,0,14
L521823,പരിമർദനം,noun,0,14
L547389,പരിയപ്പാട്,noun,0,14
L462903,പരിയപ്പെടുക,verb,0,4
L461358,പരിയാരം,proper noun,1,1
L462715,പരിയുക,verb,0,4
L559235,പരിയോല,noun,0,14
L509001,പരിരംഭം,noun,0,14
L508128,പരിരംഭണം,noun,0,14
L464374,പരിരംഭിക്കുക,verb,0,3
L563164,പരിരക്ഷ,noun,0,14
L510385,പരിരക്ഷണം,noun,0,14
L543657,പരിരക്ഷി,noun,0,14
L459853,പരിരക്ഷിക്കുക,verb,0,4
L526473,പരിരശ്മി,noun,0,14
L462071,പരിലസിക്കുക,verb,0,4
L1127845,പരിലസിത,adjective,0,1
L508162,പരിലാളനം,noun,0,14
L462154,പരിലാളിക്കുക,verb,0,4
L505680,പരിലേഖം,noun,0,14
L543922,പരിലേഹി,noun,0,14
L510363,പരിവട്ടം,noun,0,14
L519201,പരിവദനം,noun,0,14
L462467,പരിവദിക്കുക,verb,0,4
L509810,പരിവഹം,noun,0,14
L506886,പരിവാദം,noun,0,14
L539579,പരിവാദിനി,noun,0,14
L518579,പരിവാപം,noun,0,14
L505107,പരിവാരം,noun,0,14
L519899,പരിവാസം,noun,0,14
L507921,പരിവാഹം,noun,0,14
L543898,പരിവാഹി,noun,0,14
L538308,പരിവിത്തി,noun,0,14
L514992,പരിവീതം,noun,0,14
L1127846,പരിവൃത,adjective,0,1
L535704,പരിവൃതി,noun,0,14
L506096,പരിവൃത്തം,noun,1,14
L528894,പരിവൃത്തി,noun,0,14
L539098,പരിവൃദ്ധി,noun,0,14
L515540,പരിവേദം,noun,0,14
L553674,പരിവേദന,noun,0,14
L510392,പരിവേദനം,noun,0,14
L527232,പരിവേദി,noun,0,14
L504564,പരിവേഷം,noun,0,14
L519299,പരിവേഷണം,noun,0,14
L513816,പരിവേഷ്ടനം,noun,0,14
L463327,പരിവേഷ്ടിക്കുക,verb,0,4
L1127847,പരിവേഷ്ടിത,adjective,0,1
L550000,പരിവ്,noun,0,14
L525753,പരിവ്രാട്ട്,noun,0,14
L507928,പരിവർജനം,noun,0,14
L520910,പരിവർജ്യം,noun,0,14
L512224,പരിവർജ്യചതുഷ്ടയം,noun,0,14
L517205,പരിവർത്തം,noun,0,14
L413506,പരിവർത്തനം,noun,0,19
L556370,പരിവർത്തിക,noun,0,14
L462332,പരിവർത്തിക്കുക,verb,0,4
L562992,പരിശ,noun,0,14
L556838,പരിശങ്ക,noun,0,14
L462786,പരിശബ്ദിക്കുക,verb,0,4
L462470,പരിശമിക്കുക,verb,0,4
L538582,പരിശാന്തി,noun,0,14
L514113,പരിശിഞ്ജിതം,noun,0,14
L1127848,പരിശിഷ്ട,adjective,0,1
L505946,പരിശിഷ്ടം,noun,0,14
L413496,പരിശീലനം,noun,0,15
L1127849,പരിശുദ്ധ,adjective,0,1
L527001,പരിശുദ്ധാത്മാവ്,noun,1,16
L528982,പരിശുദ്ധി,noun,0,14
L563125,പരിശുശ്രൂഷ,noun,0,14
L1127850,പരിശുഷ്ക,adjective,0,1
L508779,പരിശോധം,noun,0,14
L510379,പരിശോധനം,noun,0,14
L458232,പരിശോധിക്കുക,verb,0,4
L553284,പരിശോഭ,noun,0,14
L1127851,പരിശോഷിത,adjective,0,1
L3163,പരിശ്രമം,noun,2,18
L459088,പരിശ്രമിക്കുക,verb,0,4
L506603,പരിശ്രയം,noun,0,14
L1127852,പരിശ്രാന്ത,adjective,0,1
L538566,പരിശ്രാന്തി,noun,0,14
L1127853,പരിശ്രാവ്യ,adjective,0,1
L554632,പരിശ്ലിഷ്ട,noun,0,14
L563085,പരിഷ,noun,0,14
L548200,പരിഷത്ത്,noun,0,14
L512701,പരിഷേചനം,noun,0,14
L508546,പരിഷ്കരണം,noun,0,14
L459517,പരിഷ്കരിക്കുക,verb,0,4
L504527,പരിഷ്കാരം,noun,0,14
L1127854,പരിഷ്കൃത,adjective,0,1
L518041,പരിഷ്ടോമം,noun,0,14
L519927,പരിഷ്വംഗം,noun,0,14
L463503,പരിഷ്വജിക്കുക,verb,0,4
L552115,പരിസംഖ്യ,noun,0,14
L504102,പരിസരം,noun,0,14
L511463,പരിസരണം,noun,0,14
L564510,പരിസര്യ,noun,0,16
L511827,പരിസ്കന്ദം,noun,0,14
L509776,പരിസ്തരം,noun,0,14
L515786,പരിസ്തരണം,noun,0,14
L510843,പരിസ്തോമം,noun,0,14
L483410,പരിസ്ഥിതി,noun,2,16
L461893,പരിസ്ഥിതികുറ്റകൃത്യം,noun,1,1
L517434,പരിസ്പന്ദം,noun,0,14
L510977,പരിസ്യന്ദം,noun,0,14
L515673,പരിസ്രവം,noun,0,14
L518128,പരിസ്രാവം,noun,0,14
L1129008,പരിസ്രുത,adjective,0,0
L555622,പരിസ്രുത,noun,0,14
L548449,പരിസ്രുത്ത്,noun,0,14
L509006,പരിസർപ്പം,noun,0,14
L506686,പരിസർപ്പണം,noun,0,14
L506452,പരിഹരണം,noun,0,14
L458283,പരിഹരിക്കുക,verb,0,4
L516769,പരിഹസനം,noun,0,14
L458312,പരിഹസിക്കുക,verb,0,4
L1127855,പരിഹസിത,adjective,0,1
L412790,പരിഹാരം,noun,1,18
L542061,പരിഹാരി,noun,0,14
L517461,പരിഹാര്യം,noun,0,14
L413481,പരിഹാസം,noun,1,15
L1127856,പരിഹൃത,adjective,0,1
L535742,പരിഹൃതി,noun,0,14
L563462,പരീക്ഷ,noun,0,14
L1127857,പരീക്ഷക,adjective,0,1
L412787,പരീക്ഷണം,noun,1,14
L538720,പരീക്ഷാർഥി,noun,0,14
L459027,പരീക്ഷിക്കുക,verb,0,4
L548383,പരീക്ഷിത്ത്,noun,1,14
L1127858,പരീക്ഷ്യ,adjective,0,1
L1127859,പരീത,adjective,0,1
L524715,പരീപ്സ,noun,0,14
L516798,പരീരം,noun,0,14
L515708,പരീരണം,noun,0,14
L531186,പരീഷ്ടി,noun,0,14
L1129009,പരു,adjective,0,0
L502377,പരു,noun,1,16
L462798,പരുകുക,verb,0,4
L464220,പരുക്കുക,verb,0,4
L546827,പരുക്ക്,noun,0,14
L689484,പരുക്കൻ,adjective,2,1
L561714,പരുകൽ,noun,0,14
L459514,പരുങ്ങുക,verb,0,4
L461436,പരുതൂര്,proper noun,1,1
L1127860,പരുത്ത,adjective,0,1
L528883,പരുത്തി,noun,1,14
L548437,പരുത്ത്,noun,0,14
L517917,പരുദ്വാരം,noun,0,14
L464668,പരുന്താലുക,verb,0,3
L547259,പരുന്തിൻചുവട്,noun,0,14
L560407,പരുന്തിൻവാൽ,noun,0,14
L501849,പരുന്ത്,noun,1,18
L464416,പരുപരുക്കുക,verb,0,4
L689481,പരുപരുത്ത,adjective,1,1
L552598,പരുമ,noun,0,14
L462595,പരുമാറുക,verb,0,4
L507378,പരുവം,noun,0,14
L550079,പരുവ്,noun,0,14
L689480,പരുഷ,adjective,3,1
L506018,പരുഷം,noun,0,14
L689479,പരുഷത,noun,2,1
L507620,പരുഷവചനം,noun,0,14
L537781,പരുഷോക്തി,noun,0,14
L550326,പരുസ്,noun,0,14
L518014,പരൂഷം,noun,0,14
L509452,പരൂഷകം,noun,0,14
L510592,പരേംഗിതം,noun,0,14
L1127861,പരേത,adjective,0,1
L521542,പരേതം,noun,0,14
L526427,പരേതഭൂമി,noun,0,14
L526691,പരേതഭർത്താവ്,noun,0,16
