target,reference,snapshot_date,rank,category_qid,category_title,gap,overlap_target,overlap_reference,coverage_pct,weighted_score
tewiki,urwiki,2026-06-23,33,9715949,Vikipedya:AY,544,298,842,0.3539,56009
tewiki,urwiki,2026-06-23,34,6958407,قریش,172,11,183,0.0601,55686
tewiki,urwiki,2026-06-23,35,69378717,TDVİA_شناسه‌سی‌له_مقاله‌لر,294,77,371,0.2075,54872
tewiki,urwiki,2026-06-23,36,1455849,پاکستان,765,215,980,0.2194,53030
tewiki,urwiki,2026-06-23,37,9729671,Gesjreve_in_'t_Mestreechs,1725,831,2556,0.3251,50556
tewiki,urwiki,2026-06-23,38,1411712,ایران,48308,83,48391,0.0017,49972
tewiki,urwiki,2026-06-23,39,9219064,مدینہ_منورہ_میں_وفات_پانے_والی_شخصیات,350,9,359,0.0251,48455
tewiki,urwiki,2026-06-23,40,7313171,قرآن_میں_مذکور_شخصیات,211,36,247,0.1457,47879
tewiki,urwiki,2026-06-23,41,138412008,2026_Wiki_Loves_Ramadan_contributions,153,38,191,0.199,47850
tewiki,urwiki,2026-06-23,42,7848912,علی_ابن_ابی_طالب,127,8,135,0.0593,46459
tewiki,urwiki,2026-06-23,43,7215263,قرآن,472,45,517,0.087,45810
tewiki,urwiki,2026-06-23,44,5753390,سیاست_دان,3077,603,3680,0.1639,45654
tewiki,urwiki,2026-06-23,45,7216315,خلفا,150,12,162,0.0741,44664
tewiki,urwiki,2026-06-23,46,6466283,مسلم_الٰہیات_دان,712,29,741,0.0391,44602
tewiki,urwiki,2026-06-23,47,9220893,28_مئی_کی_وفیات,108,11,119,0.0924,44124
tewiki,urwiki,2026-06-23,48,9715644,Wp/srn,298,81,379,0.2137,43817
tewiki,urwiki,2026-06-23,49,8289239,بنو_ہاشم,122,7,129,0.0543,43541
tewiki,urwiki,2026-06-23,50,9228737,21_اپریل_کی_پیدائشیں,258,25,283,0.0883,43279
urwiki,enwiki,2026-06-23,1,1410960,United_States,165520,46313,211833,0.2186,664504262
urwiki,enwiki,2026-06-23,2,3919762,American_people,100987,22475,123462,0.182,634858411
urwiki,enwiki,2026-06-23,3,3919792,Actors,35988,20623,56611,0.3643,296909051
urwiki,enwiki,2026-06-23,4,5479723,Film_actors,20281,16497,36778,0.4486,293035542
urwiki,enwiki,2026-06-23,5,6840573,English-language_films,55163,7013,62176,0.1128,280337386
urwiki,enwiki,2026-06-23,6,5611338,Association_football,141801,2471,144272,0.0171,243605239
urwiki,enwiki,2026-06-23,7,1457982,Sports,130153,2362,132515,0.0178,239818074
urwiki,enwiki,2026-06-23,8,3919868,American_films,28155,5579,33734,0.1654,233390201
urwiki,enwiki,2026-06-23,9,1411125,United_Kingdom,63390,11356,74746,0.1519,226983365
urwiki,enwiki,2026-06-23,10,5479560,Television_actors,16553,14449,31002,0.4661,224455669
urwiki,enwiki,2026-06-23,11,7835232,Əlifba_sırasına_görə_filmlər,28519,6684,35203,0.1899,223870547
urwiki,enwiki,2026-06-23,12,3919830,British_people,39348,5189,44537,0.1165,216290117
urwiki,enwiki,2026-06-23,13,9865921,Wikipedia:Wiphalakunap_Plantillankukuna,818,70,888,0.0788,212598418
urwiki,enwiki,2026-06-23,14,6508,Astronomy,4704,757,5461,0.1386,211148395
urwiki,enwiki,2026-06-23,15,33079992,Gamba_Peuniléh,22,2,24,0.0833,205724936
urwiki,enwiki,2026-06-23,16,9703480,Biôgrafia,21079,3956,25035,0.158,202226503
urwiki,enwiki,2026-06-23,17,9636824,Əlifba_sırasına_görə_musiqiçilər,21846,2726,24572,0.1109,197440691
urwiki,enwiki,2026-06-23,18,10074376,Pobo_sakizaya,6,1,7,0.1429,192330935
urwiki,enwiki,2026-06-23,19,9228737,Кандык_айдыҥ_21_кӱнинде_чыккандар,1417,283,1700,0.1665,191714223
urwiki,enwiki,2026-06-23,20,9220893,Кӱӱк_айдыҥ_28_кӱнинде_божогондор,571,119,690,0.1725,187995583
urwiki,enwiki,2026-06-23,21,129212025,Tuveli:Izvopa,356,97,453,0.2141,180987824
