domain,month,rank,page,views
pa.wiktionary.org,2026-07,23,ਅਖਾੜਾ_ਗਰਮ_ਹੋਣਾ,71
pa.wiktionary.org,2026-07,24,ਟੱਟਾ,67
pa.wiktionary.org,2026-07,25,ਸਰੀਰਕ_ਸਿੱਖਿਆ,66
pa.wiktionary.org,2026-07,26,ਸੱਥਰੇ_ਦੇ_ਸਿਰ_ਵਰਗਾ_ਬਣਾਉਣਾ,64
pa.wiktionary.org,2026-07,27,ਆਹੂ_ਲਾਹੁਣੇ,61
pa.wiktionary.org,2026-07,27,ਆਨਾ_ਕਾਨੀ_ਕਰਨਾ,61
pa.wiktionary.org,2026-07,29,ਊਠ_ਚਾਲੀ_ਬੋਤਾ_ਪੰਜਤਾਲੀ,53
pa.wiktionary.org,2026-07,30,ਤਾਪ,48
pa.wiktionary.org,2026-07,30,ਆਲੇ_ਕੋਡੀ_ਛਿੱਕੇ_ਕੋੜੀ_ਕਰਨਾ,48
pa.wiktionary.org,2026-07,30,ਇੱਕ,48
pa.wiktionary.org,2026-07,33,ਉੱਤਮ_ਖੇਤੀ_ਮੱਧਮ_ਵਪਾਰ_ਨਖਿਧ_ਚਾਕਰੀ_ਭੀਖ_ਗਵਾਰ,47
pa.wiktionary.org,2026-07,34,ਨਾਜ਼,46
pa.wiktionary.org,2026-07,35,ਵਿਕਸ਼ਨਰੀ,44
pa.wiktionary.org,2026-07,36,special,41
pa.wiktionary.org,2026-07,37,ਸੰਕਲਪ,38
pa.wiktionary.org,2026-07,38,ਤਸਵੀਰ:Page_Frame_Features_on_desktop.png,37
pa.wiktionary.org,2026-07,39,ਫਰਮਾ:All_system_messages,36
pa.wiktionary.org,2026-07,40,ਊਟ_ਪਟਾਂਗ,35
pa.wiktionary.org,2026-07,41,ਗੱਲ-ਬਾਤ:ਮੁੱਖ_ਪੰਨਾ,34
pa.wiktionary.org,2026-07,42,ਸੱਧਰਾਂ,33
pa.wiktionary.org,2026-07,42,ਤਸ਼ਰੀਫ਼,33
pa.wiktionary.org,2026-07,44,ਤਸੀਰ,32
pa.wiktionary.org,2026-07,45,ਸ਼੍ਰੇਣੀ:ਪੰਜਾਬੀ_ਸ਼ਬਦਾਂ_ਦੇ_ਉਚਾਰਨ,31
pa.wiktionary.org,2026-07,46,ਅਗੇਤਰ,30
pa.wiktionary.org,2026-07,47,ਗੰਧਕ,29
pa.wiktionary.org,2026-07,48,ਵਰਤੋਂਕਾਰ:Satdeep_Gill,28
pa.wiktionary.org,2026-07,49,ਤਿਹਰਾਉਣਾ,27
pa.wiktionary.org,2026-07,49,ਸੁਰਖ਼ੀ,27
pa.wikisource.org,2026-07,1,ਮੁੱਖ_ਸਫ਼ਾ,5055
pa.wikisource.org,2026-07,2,ਪੰਨਾ:Johar_khalsa.pdf/202,1182
pa.wikisource.org,2026-07,3,ਲੋਕ_ਗੀਤਾਂ_ਦੀ_ਸਮਾਜਿਕ_ਵਿਆਖਿਆ/ਮੁੱਢਲੇ_ਸ਼ਬਦ,1103
pa.wikisource.org,2026-07,4,ਖ਼ਾਸ:ਖੋਜੋ,974
pa.wikisource.org,2026-07,5,ਹੀਰ_ਵਾਰਸਸ਼ਾਹ_(1900),940
pa.wikisource.org,2026-07,6,ਲੋਕ_ਸਿਆਣਪਾਂ/ਭਾਗ_ਦੂਜਾ,937
pa.wikisource.org,2026-07,7,ਭੂਤ_ਭਵਿੱਖ_ਦੀ_ਅਕੱਥ_ਕਥਾ,854
pa.wikisource.org,2026-07,8,ਪੰਜਾਬ_ਦੇ_ਲੋਕ_ਨਾਇਕ/ਲੋਕ_ਗੀਤ,739
pa.wikisource.org,2026-07,9,ਵਿਆਹ_ਦੇ_ਗੀਤ/ਸੁਹਾਗ,699
pa.wikisource.org,2026-07,10,ਖ਼ਾਸ:ਤਾਜ਼ਾ_ਤਬਦੀਲੀਆਂ,666
pa.wikisource.org,2026-07,11,ਲੋਕ_ਸਿਆਣਪਾਂ/ਭਾਗ_ਪਹਿਲਾ,628
pa.wikisource.org,2026-07,12,ਸਲੋਕ_ਭਗਤ_ਕਬੀਰ,610
pa.wikisource.org,2026-07,13,ਅਨੁਵਾਦ:ਕਾਲੀ_ਸਲਵਾਰ,585
pa.wikisource.org,2026-07,14,ਖੁਲ੍ਹੇ_ਲੇਖ/ਪਿਆਰ,573
pa.wikisource.org,2026-07,15,ਸਿੱਖ_ਗੁਰੂ_ਸਾਹਿਬਾਨ/ਸਿੱਖ_ਧਰਮ,551
pa.wikisource.org,2026-07,16,ਪੰਨਾ:ਭਾਰਤ_ਦਾ_ਸੰਵਿਧਾਨ_(ਮਈ_2024).pdf/421,517
pa.wikisource.org,2026-07,17,ਪੰਜਾਬ_ਦੇ_ਹੀਰੇ/ਮੁਖ_ਬੰਧ,486
pa.wikisource.org,2026-07,18,ਸ਼ਗਨਾਂ_ਦੇ_ਗੀਤ/ਗਿੱਧੇ_ਦੀਆਂ_ਬੋਲੀਆਂ,483
pa.wikisource.org,2026-07,19,ਪੰਨਾ:ਇਸਲਾਮ_ਵਿਚ_ਔਰਤ_ਦਾ_ਸਥਾਨ_–_ਮੁਹੰਮਦ_ਜਮੀਲ.pdf/70,478
pa.wikisource.org,2026-07,20,ਸ਼ਲੋਕ_ਸ਼ੇਖ_ਫਰੀਦ,429
pa.wikisource.org,2026-07,20,ਸ਼ਲੋਕ_ਗੁਰੂ_ਨਾਨਕ_ਦੇਵ_ਜੀ,429
pa.wikisource.org,2026-07,22,ਬਾਤਾਂ_ਦੇਸ_ਪੰਜਾਬ_ਦੀਆਂ/ਭਲਾ_ਤੇ_ਬੁਰਾ,420
pa.wikisource.org,2026-07,23,ਲੋਕ_ਬੁਝਾਰਤਾਂ/ਘਰਾਂ_ਵਿਚ_ਖੇਤਾਂ_ਵਿਚ,415
pa.wikisource.org,2026-07,24,ਸਿੱਖ_ਧਰਮ_ਫ਼ਿਲਾਸਫ਼ੀ,389
pa.wikisource.org,2026-07,25,ਤਸਵੀਰ:ਰੂਪ_ਲੇਖਾ.pdf,365
pa.wikisource.org,2026-07,26,ਨੈਣੀਂ_ਨੀਂਦ_ਨਾ_ਆਵੇ/ਦੋ_ਸ਼ਬਦ,357
pa.wikisource.org,2026-07,27,ਬਾਰਹ_ਮਾਹਾ_ਗੁਰੂ_ਅਰਜਨ_ਦੇਵ_ਜੀ,328
pa.wikisource.org,2026-07,28,ਸਭਿਆਚਾਰ_ਅਤੇ_ਪੰਜਾਬੀ_ਸਭਿਆਚਾਰ,322
pa.wikisource.org,2026-07,29,ਸਿੱਖ_ਗੁਰੂ_ਸਾਹਿਬਾਨ/ਗੁਰੂ_ਨਾਨਕ_ਦੇਵ_ਜੀ,316
pa.wikisource.org,2026-07,30,ਕਾਫ਼ੀਆਂ_ਬੁੱਲ੍ਹੇ_ਸ਼ਾਹ,313
pa.wikisource.org,2026-07,31,ਸਿੱਖ_ਗੁਰੂ_ਸਾਹਿਬਾਨ/ਗੁਰੂ_ਅਰਜਨ_ਦੇਵ_ਜੀ,303
pa.wikisource.org,2026-07,32,ਪੰਜਾਬ_ਦੇ_ਲੋਕ_ਨਾਇਕ/ਜਿਉਣਾ_ਮੋੜ,292
pa.wikisource.org,2026-07,33,ਫਰਮਾ:Header,278
pa.wikisource.org,2026-07,34,ਮਹਿਕ_ਪੰਜਾਬ_ਦੀ/ਲੋਕ_ਕਹਾਣੀਆਂ,268
pa.wikisource.org,2026-07,35,ਪੰਨਾ:ਹਾਏ_ਕੁਰਸੀ.pdf/7,266
pa.wikisource.org,2026-07,35,ਨਵੀਨ_ਦੁਨੀਆਂ,266
pa.wikisource.org,2026-07,37,ਪੰਨਾ:Guru_Granth_Sahib_Ji.pdf/194,253
pa.wikisource.org,2026-07,38,ਚੰਡੀ_ਦੀ_ਵਾਰ,250
pa.wikisource.org,2026-07,39,ਕਾਫ਼ੀਆਂ_ਮੀਰਾਂ_ਸ਼ਾਹ_ਜਲੰਧਰੀ,242
pa.wikisource.org,2026-07,40,ਪੰਨਾ:ਸਿੱਖ_ਧਰਮ_ਫ਼ਿਲਾਸਫ਼ੀ.pdf/53,240
pa.wikisource.org,2026-07,41,ਪੰਜਾਬੀ_ਸਭਿਆਚਾਰ_ਦੀ_ਆਰਸੀ/ਲੋਕ_ਸਾਹਿਤ,238
pa.wikisource.org,2026-07,42,ਵਿਕੀਸਰੋਤ:ਬਾਰੇ,230
pa.wikisource.org,2026-07,42,ਪੰਜਾਬੀ_ਕਵਿਤਾ/ਕਵਿਤਾ_ਦੀਆਂ_ਕਿਸਮਾਂ,230
pa.wikisource.org,2026-07,44,ਵਿਆਹ_ਦੇ_ਗੀਤ/ਘੋੜੀਆਂ,212
pa.wikisource.org,2026-07,45,ਪੂਰਨ_ਭਗਤ_(ਹੱਥਲਿਖਤ),208
pa.wikisource.org,2026-07,46,ਲੋਕ_ਗੀਤਾਂ_ਦੀ_ਸਮਾਜਿਕ_ਵਿਆਖਿਆ/﻿﻿ਬਾਪੂ_ਵੇ_ਬਦਾਮੀ_ਰੰਗਿਆ,204
pa.wikisource.org,2026-07,47,ਕਾਫ਼ੀਆਂ_ਸ਼ਾਹ_ਹੁਸੈਨ_(ਚਰਨ_ਪਪਰਾਲਵੀ),200
pa.wikisource.org,2026-07,48,ਸ਼ਗਨਾਂ_ਦੇ_ਗੀਤ/ਸਾਵੇਂ,199
pa.wikisource.org,2026-07,49,ਪੰਨਾ:ਸਭਿਆਚਾਰ_ਅਤੇ_ਪੰਜਾਬੀ_ਸਭਿਆਚਾਰ_-_ਗੁਰਬਖ਼ਸ਼_ਸਿੰਘ_ਫ਼ਰੈਂਕ.pdf/96,191
pa.wikisource.org,2026-07,50,ਪੰਜਾਬ_ਦੇ_ਲੋਕ_ਨਾਇਕ/ਸੁੱਚਾ_ਸਿੰਘ_ਸੂਰਮਾ,186
pa.wikibooks.org,2026-07,1,ਖ਼ਾਸ:ਖੋਜੋ,32157
pa.wikibooks.org,2026-07,2,ਕੋਠੇ_ਖੜਕ_ਸਿੰਘ,2606
pa.wikibooks.org,2026-07,3,ਮੁੱਖ_ਪੰਨਾ,1531
pa.wikibooks.org,2026-07,4,ਮੁੱਖ_ਸਫ਼ਾ,800
pa.wikibooks.org,2026-07,5,Wikibooks:ਸੱਥ,195
pa.wikibooks.org,2026-07,6,ਪਿੰਜਰ_(ਨਾਵਲ),142
pa.wikibooks.org,2026-07,7,ਖ਼ਾਸ:ਤਾਜ਼ਾ_ਤਬਦੀਲੀਆਂ,117
pa.wikibooks.org,2026-07,8,ਪੁਰਾਤਨ_ਜਨਮ_ਸਾਖੀ,100
pa.wikibooks.org,2026-07,9,ਵਿਕੀਬੁਕਸ,74
pa.wikibooks.org,2026-07,10,ਪੰਜਾਬੀ_ਸਾਹਿਤ_ਦੀ_ਸੰਯੁਕਤ_ਇਤਿਹਾਸਕਾਰੀ,67
pa.wikibooks.org,2026-07,11,ਪੰਜਾਬੀ_ਵਿਆਕਰਨ/ਅਸ਼ੁੱਧ-ਸ਼ੁੱਧ,62
pa.wikibooks.org,2026-07,12,ਮੀਡੀਆਵਿਕੀ:Gadgets-prefstext,61
pa.wikibooks.org,2026-07,13,ਪੰਜਾਬੀ_ਵਿਆਕਰਨ/ਲਗਾਂ-ਮਾਤਰਾਂ_ਅਤੇ_ਲਗਾਖਰ,58
pa.wikibooks.org,2026-07,14,ਵਰਤੋਂਕਾਰ:Escarbot,40
pa.wikibooks.org,2026-07,15,ਵਰਤੋਂਕਾਰ_ਗੱਲ-ਬਾਤ:MdsShakil,36
pa.wikibooks.org,2026-07,16,ਵਰਤੋਂਕਾਰ:Vituzzu,34
pa.wikibooks.org,2026-07,16,ਵਰਤੋਂਕਾਰ:Pratyya_Ghosh,34
pa.wikibooks.org,2026-07,18,ਵਰਤੋਂਕਾਰ:タチコマ_robot,30
pa.wikibooks.org,2026-07,19,ਅੰਗਰੇਜ਼ੀ,29
pa.wikibooks.org,2026-07,19,ਵਰਤੋਂਕਾਰ_ਗੱਲ-ਬਾਤ:Pratyya_Ghosh,29
pa.wikibooks.org,2026-07,21,ਵਰਤੋਂਕਾਰ:Bennylin,26
pa.wikibooks.org,2026-07,22,ਵਰਤੋਂਕਾਰ:Randykitty,25
pa.wikibooks.org,2026-07,23,ਫਰਮਾ:BookCat/template/core/doc,22
pa.wikibooks.org,2026-07,23,ਫਰਮਾ:Dialog/button/visible,22
pa.wikibooks.org,2026-07,23,ਫਰਮਾ:Wikipedia_category,22
pa.wikibooks.org,2026-07,26,ਫਰਮਾ:BookCat/default/doc,21
pa.wikibooks.org,2026-07,26,ਫਰਮਾ:Shelves/doc,21
pa.wikibooks.org,2026-07,26,ਫਰਮਾ:DropBox/doc,21
pa.wikibooks.org,2026-07,26,ਫਰਮਾ:Subjects/doc,21
pa.wikibooks.org,2026-07,30,ਵਰਤੋਂਕਾਰ:TheVideoGamePhenom,20
pa.wikibooks.org,2026-07,30,ਫਰਮਾ:Documentation/start_box2,20
pa.wikibooks.org,2026-07,30,ਫਰਮਾ:Shelves/leaf2/doc,20
pa.wikibooks.org,2026-07,33,ਫਰਮਾ:Subjects/upper_bound/doc,19
pa.wikibooks.org,2026-07,34,ਪੰਜਾਬੀ_ਭਾਸ਼ਾ_ਦੇ_ਵਾਕ_ਦੀ_ਬਣਤਰ_ਅਤੇ_ਵਰਗੀਕਰਨ,18
pa.wikibooks.org,2026-07,34,ਜੰਗਨਾਮਾ_ਸ਼ਾਹ_ਮੁਹੰਮਦ/ਕਲਾਤਮਕ_ਅਧਿਐਨ,18
pa.wikibooks.org,2026-07,34,ਫਰਮਾ:Dialog/button/1-val,18
pa.wikibooks.org,2026-07,34,ਫਰਮਾ:Navbox_with_columns/doc,18
pa.wikibooks.org,2026-07,34,ਫਰਮਾ:Navbox,18
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:Sec_link/relative_url/doc,17
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:Navbox_subgroup/doc,17
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:NAIVEBOOKSTEM/doc,17
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:Stage_short/doc,17
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:Hidden_begin,17
pa.wikibooks.org,2026-07,39,ਫਰਮਾ:Decistage/doc,17
pa.wikibooks.org,2026-07,39,ਵਰਤੋਂਕਾਰ:AvocatoBot,17
pa.wikibooks.org,2026-07,46,ਫਰਮਾ:Sec_link_auto,16
pa.wikibooks.org,2026-07,46,ਫਰਮਾ:Imbox/doc,16
pa.wikibooks.org,2026-07,48,ਵਰਤੋਂਕਾਰ:Vibhijain,15
pa.wikibooks.org,2026-07,48,ਵਰਤੋਂਕਾਰ:Shanel,15
pa.wikibooks.org,2026-07,48,ਪੰਜਾਬੀ_ਵਿਆਕਰਨ/ਵਿਰੋਧੀ_ਸ਼ਬਦ,15
pi.wikipedia.org,2026-07,1,पमुख_पत्त_Pamukha_patta,22739
pi.wikipedia.org,2026-07,2,Wikipedia:Noticeboard,6019
pi.wikipedia.org,2026-07,3,विसेस:Search,5843
pi.wikipedia.org,2026-07,4,विसेस:RecentChanges,2972
pi.wikipedia.org,2026-07,5,Wikipedia:Noticeboard/Wikidata,1603
pi.wikipedia.org,2026-07,6,Wikipedia:Requests_for_permissions/Administrator,1074
pi.wikipedia.org,2026-07,7,Wikipedia:मन्तन_ठान_Mantana_ṭhāna,1001
pi.wikipedia.org,2026-07,8,अवयव:Emijrp/List_of_Wikipedians_by_number_of_edits_(bots_included),961
pi.wikipedia.org,2026-07,9,Wikipedia:Sandbox,758
pi.wikipedia.org,2026-07,10,नेपाल_भाषा,757
pi.wikipedia.org,2026-07,11,बुद्धत्ता,582
pi.wikipedia.org,2026-07,12,Āngalabhāsā,568
pi.wikipedia.org,2026-07,13,पालि_Pāli,555
pi.wikipedia.org,2026-07,14,कोन्ग्_चि,472
pi.wikipedia.org,2026-07,15,अवयव:CX_Zoom/TestPage1,462
pi.wikipedia.org,2026-07,16,अवयव:Vargenau,380
pi.wikipedia.org,2026-07,17,चिन्तनशास्त्र,375
pi.wikipedia.org,2026-07,18,अवयव:Escarbot,364
pi.wikipedia.org,2026-07,19,सम्भासित:पमुख_पत्त_Pamukha_patta,345
pi.wikipedia.org,2026-07,20,पब्बतो,329
pi.wikipedia.org,2026-07,21,Wikipedia:Criteria_for_speedy_deletion,295
pi.wikipedia.org,2026-07,22,पटिरूप:Babel,286
pi.wikipedia.org,2026-07,23,बुद्धो,283
pi.wikipedia.org,2026-07,23,भारत_के_राष्ट्रप्रमुखों_की_सूची,283
pi.wikipedia.org,2026-07,25,Special:RecentChanges,271
pi.wikipedia.org,2026-07,26,विभाग:User_en-N,268
pi.wikipedia.org,2026-07,27,जगद्गुरुरामभद्राचार्यः_Jagadgururāmabhadrācāryaḥ,264
pi.wikipedia.org,2026-07,28,धम्म,259
pi.wikipedia.org,2026-07,29,विभाग:Deleteme,253
pi.wikipedia.org,2026-07,30,मोन्टगोमरी,251
pi.wikipedia.org,2026-07,31,बामियान्-बुद्ध-पटिमायो,246
pi.wikipedia.org,2026-07,32,अवयव:CX_Zoom/ToDo,196
pi.wikipedia.org,2026-07,32,शल्यचिकित्सा,196
pi.wikipedia.org,2026-07,34,अवयव:CX_Zoom/TestPage5,189
pi.wikipedia.org,2026-07,35,फ्लोरिडा,188
pi.wikipedia.org,2026-07,36,दूरदर्शन_यन्त्र,183
pi.wikipedia.org,2026-07,37,विकिपीडिया,181
pi.wikipedia.org,2026-07,38,ज्योतिष,178
pi.wikipedia.org,2026-07,39,पटिरूप:Copied_from_English_Wikipedia_without_documentation,174
pi.wikipedia.org,2026-07,40,जगद्गुरुरामभद्राचार्यविकलाङ्गनिखिलविज्जालय_Jagadgururāmabhadrācāryavikalāṅganikhilavijjālaya,173
pi.wikipedia.org,2026-07,41,अवयव:TXiKiBoT,171
pi.wikipedia.org,2026-07,42,अवयव:WikimediaNotifier/notifications,168
pi.wikipedia.org,2026-07,42,अवयव:CocuBot,168
pi.wikipedia.org,2026-07,44,असमरज्जं,167
pi.wikipedia.org,2026-07,45,ज्योर्जिया,165
pi.wikipedia.org,2026-07,46,केन्चकी,163
pi.wikipedia.org,2026-07,47,पटिरूप:विकि_जानकारी,159
pi.wikipedia.org,2026-07,48,मन्तन_ठान_Mantana_ṭhāna,158
pi.wikipedia.org,2026-07,49,आकासो,155
pi.wikipedia.org,2026-07,50,Jagadgururāmabhadrācāryaḥ,152
sa.wikipedia.org,2026-07,1,मुख्यपृष्ठम्,22023
sa.wikipedia.org,2026-07,2,विशेषः:नूतनपरिवर्तनानि,2619
sa.wikipedia.org,2026-07,3,विकिपीडिया:General_disclaimer,1424
sa.wikipedia.org,2026-07,4,विशेषः:अन्वेषणम्,1296
sa.wikipedia.org,2026-07,5,साहाय्यम्:देवनागरीलिप्या_कथं_लेखनीयम्?,1037
sa.wikipedia.org,2026-07,6,भारतम्,706
sa.wikipedia.org,2026-07,7,तृतीयः_पृथ्वीराजः,685
sa.wikipedia.org,2026-07,8,विकिपीडिया:सामान्यं_प्रत्याख्यानम्,639
sa.wikipedia.org,2026-07,8,विक्रमसंवत्,639
sa.wikipedia.org,2026-07,10,वन्देभारतद्रुतयानम्,627
sa.wikipedia.org,2026-07,11,विकिपीडिया:स्वशिक्षा,582
sa.wikipedia.org,2026-07,12,गर्गः,577
sa.wikipedia.org,2026-07,13,चौहानवंशः,559
sa.wikipedia.org,2026-07,14,कालिदासः,538
sa.wikipedia.org,2026-07,15,विजयस्तम्भः,522
sa.wikipedia.org,2026-07,16,महाभारतस्य_पर्वसूचिः,520
sa.wikipedia.org,2026-07,17,प्रकल्पः:विषये,511
sa.wikipedia.org,2026-07,18,मल्लेश्वरम्,479
sa.wikipedia.org,2026-07,19,सदस्यसम्भाषणम्:Rajoriya,469
sa.wikipedia.org,2026-07,20,भानुभक्त_आचार्य,447
sa.wikipedia.org,2026-07,21,विकिपीडिया:साहाय्यम्,445
sa.wikipedia.org,2026-07,22,तलकाडु,424
sa.wikipedia.org,2026-07,23,सदस्यः:Soorya_Hebbar/प्रयोगपृष्ठम्/गर्गः,419
sa.wikipedia.org,2026-07,23,साहाय्यम्:बराहा_टंकन_करोसि,419
sa.wikipedia.org,2026-07,23,विकिपीडिया:विचारसभा,419
sa.wikipedia.org,2026-07,26,संस्कृतम्,385
sa.wikipedia.org,2026-07,27,विकिपीडिया:सभा,381
sa.wikipedia.org,2026-07,28,न_मे_पार्थास्ति_कर्तव्यं...,366
sa.wikipedia.org,2026-07,29,डा_आत्मारामः,363
sa.wikipedia.org,2026-07,30,भारतस्य_महानगराणां_सूचि,358
sa.wikipedia.org,2026-07,31,विकिपीडिया:नवागतेभ्यः_परिचयः,343
sa.wikipedia.org,2026-07,32,धर्मेन्द्र_प्रधान,336
sa.wikipedia.org,2026-07,33,विकिपीडिया:दूतावासः/Embassy,326
sa.wikipedia.org,2026-07,34,विकिपीडिया:स्वागतम्,315
sa.wikipedia.org,2026-07,35,सुभद्रा_कुमारी_चौहान,300
sa.wikipedia.org,2026-07,36,विकिपीडिया:प्रयोगपृष्ठम्,285
sa.wikipedia.org,2026-07,37,साङ्ख्यदर्शनम्,276
sa.wikipedia.org,2026-07,38,भारतस्य_बहुजनसङ्ख्यायुक्तानां_नगराणां_सूची,247
sa.wikipedia.org,2026-07,39,फलकम्:Country_data_Soviet_Union,239
sa.wikipedia.org,2026-07,40,गोकाकजलपातः,237
sa.wikipedia.org,2026-07,41,कर्मण्येवाधिकारस्ते...,232
sa.wikipedia.org,2026-07,42,अल्बर्ट्_ऐन्स्टैन्,229
sa.wikipedia.org,2026-07,43,बाबर,224
sa.wikipedia.org,2026-07,44,धर्मराजः,221
sa.wikipedia.org,2026-07,45,बाणभट्टः,219
sa.wikipedia.org,2026-07,46,अवतारः,218
sa.wikipedia.org,2026-07,47,सञ्चिका:Babur.jpg,217
sa.wikipedia.org,2026-07,48,बळ्ळारीमण्डलम्,211
sa.wikipedia.org,2026-07,49,प्लाक्षफलम्,209
sa.wikipedia.org,2026-07,50,अम्बिका_चक्रवर्ती,208
sa.wiktionary.org,2026-07,1,मुख्यपृष्ठम्,7648
sa.wiktionary.org,2026-07,2,विशेषः:नूतनपरिवर्तनानि,2473
sa.wiktionary.org,2026-07,3,privacy,1603
sa.wiktionary.org,2026-07,4,विशेषः:अन्वेषणम्,1514
sa.wiktionary.org,2026-07,5,संस्कृत-हिन्दी_शब्दकोश,1158
sa.wiktionary.org,2026-07,6,स्वाति,1100
sa.wiktionary.org,2026-07,7,संस्कृत_सुभाषितानि_-_०४,1060
sa.wiktionary.org,2026-07,8,संस्कृत-हिन्दी_शब्दकोश_(अ_से_अः),796
sa.wiktionary.org,2026-07,9,दनु,663
sa.wiktionary.org,2026-07,10,मञ्च,619
sa.wiktionary.org,2026-07,11,बलि,533
sa.wiktionary.org,2026-07,12,बुद्ध,525
sa.wiktionary.org,2026-07,13,कारक,523
sa.wiktionary.org,2026-07,14,कालिका,517
sa.wiktionary.org,2026-07,15,लोलार्क,501
sa.wiktionary.org,2026-07,16,चक्र,477
sa.wiktionary.org,2026-07,17,सहार,473
sa.wiktionary.org,2026-07,18,देवकी,462
sa.wiktionary.org,2026-07,19,मिष्ट,456
sa.wiktionary.org,2026-07,20,ब्रह्मास्त्र,434
sa.wiktionary.org,2026-07,21,संस्कृतशब्दकोशः,431
sa.wiktionary.org,2026-07,22,संस्कृत_सुभाषितानि_-_०५,415
sa.wiktionary.org,2026-07,23,हिमवंत्,384
sa.wiktionary.org,2026-07,24,संस्कृत-हिन्दी_शब्दकोश_(श_से_ह),337
sa.wiktionary.org,2026-07,25,बिन्दुसरस्,332
sa.wiktionary.org,2026-07,26,संस्कृत_सामान्यशब्दकोशः,327
sa.wiktionary.org,2026-07,27,भ्राता,305
sa.wiktionary.org,2026-07,28,जैगीषव्य,304
sa.wiktionary.org,2026-07,29,अभिनन्दन,292
sa.wiktionary.org,2026-07,30,जम्बूद्वीप,291
sa.wiktionary.org,2026-07,31,चुत,289
sa.wiktionary.org,2026-07,32,bottle,288
sa.wiktionary.org,2026-07,33,संस्कृत-हिन्दी_शब्दकोश_(पवर्ग),282
sa.wiktionary.org,2026-07,34,शिव,275
sa.wiktionary.org,2026-07,35,चाणक्य,270
sa.wiktionary.org,2026-07,36,आर्य,265
sa.wiktionary.org,2026-07,37,ब्रह्मा,264
sa.wiktionary.org,2026-07,38,गरुत्मंत्,246
sa.wiktionary.org,2026-07,39,न्यग्रोध,241
sa.wiktionary.org,2026-07,40,त्रिशङ्कु,230
sa.wiktionary.org,2026-07,41,संस्कृत-हिन्दी_शब्दकोश_(कवर्ग),216
sa.wiktionary.org,2026-07,42,कोशल,214
sa.wiktionary.org,2026-07,43,विकिशब्दकोशः:समुदायद्वारम्,213
sa.wiktionary.org,2026-07,44,विकिशब्दकोशः:Community_Portal,209
sa.wiktionary.org,2026-07,45,यमुना,207
sa.wiktionary.org,2026-07,45,आषाढ,207
sa.wiktionary.org,2026-07,45,वर्गः:यन्त्रोपारोपितकोशांशः-Monier-Williams,207
sa.wiktionary.org,2026-07,45,मंगल,207
sa.wiktionary.org,2026-07,49,कुन्ती,205
sa.wiktionary.org,2026-07,50,इलिका,204
sa.wikisource.org,2026-07,1,महिषासुरमर्दिनी_स्तोत्रम्,31963
sa.wikisource.org,2026-07,2,विशेषः:अन्वेषणम्,13760
